TREM1,-0.0026556961
TEDC1,-0.0026748783
C3,-0.0027236152
MPC2,-0.0027319407
TNFSF10,-0.002793138
GPAA1,-0.0028160475
ELANE,-0.0028729225
CR1,-0.00288175
CCL3,-0.0029362445
ALAD,-0.0029501328
TMEM263,-0.0029675032
STOM,-0.0030221778
C11orf24,-0.0030321006
SLC29A1,-0.003070767
DGKG,-0.0030876747
IL7R,-0.0031707154
AMIGO2,-0.0032163807
CCDC50,-0.0032370551
AHCY,-0.003312569
ADCY6,-0.003321571
CKAP2,-0.003332437
MYLK,-0.0033810816
KIAA0513,-0.0034606962
TUBGCP4,-0.003464864
FAM89A,-0.0035277552
CD36,-0.003546362
EBNA1BP2,-0.0035946125
TRIM58,-0.003596412
TSPAN32,-0.003634964
TMCC2,-0.0036689695
ZNF850,-0.0036747996
TNF,-0.0036959657
SPOCK2,-0.0037296885
FGL2,-0.0037362191
ABHD4,-0.0037409496
PDK1,-0.003897253
PPP1R14A,-0.0039052262
MAGED2,-0.0040013557
NT5M,-0.004001772
MYEF2,-0.004041108
FCGBP,-0.0040435097
TRIB1,-0.004050786
UROD,-0.004112504
TPX2,-0.004146536
INSIG1,-0.0042878175
RPIA,-0.004289363
ARHGAP11A,-0.0043085353
CD3E,-0.004337516
GAR1,-0.0043501104
MXD3,-0.004362263
PFAS,-0.0045558275
VBP1,-0.004561944
HTRA2,-0.004682363
ABI2,-0.0046902252
ASAP1,-0.004694709
TCF7,-0.0047144247
UHRF1,-0.004742626
RGS1,-0.004952889
THBS1,-0.004954512
LMNA,-0.0050544115
BOP1,-0.005061031
PA2G4,-0.0050780107
TUBB4B,-0.005100271
CLU,-0.005147504
DNAJB11,-0.0051581673
CCT6A,-0.005214162
SMIM1,-0.0052935993
DNM3,-0.005350531
PLEK,-0.005514122
STIM1,-0.0055826604
ATP5IF1,-0.0058469474
SPAG5,-0.0058868695
