TPM2,-0.010468204
ESAM,-0.010475632
ITM2A,-0.010673424
ZNF185,-0.010720102
CLEC11A,-0.010772135
SH3BGRL2,-0.010810761
TMEM140,-0.010849579
SPRY1,-0.010918841
ABCA3,-0.010935564
ENO2,-0.010986049
SLC45A3,-0.010999941
S1PR1,-0.011105311
ELP6,-0.011119221
ATAD2,-0.011182204
MICAL3,-0.011220334
FCMR,-0.011225146
SFXN2,-0.011228868
ACOT7,-0.01123284
MYCN,-0.0112906005
RBL1,-0.01132247
CX3CR1,-0.011358885
RFC2,-0.011359492
NT5C,-0.011377157
RTN1,-0.011417826
CYP4F22,-0.011454068
DBN1,-0.011501885
GAMT,-0.011514103
H2BC8,-0.011584664
PCSK6,-0.011604734
CDCA7L,-0.011679629
SMC2,-0.011688349
DGKG,-0.011758879
DIPK1B,-0.011768542
FANCG,-0.011805784
HYOU1,-0.011836122
PHF13,-0.011903835
SLC35F2,-0.012060737
PHGDH,-0.012070008
KIFC3,-0.012078467
CMSS1,-0.012102852
RAB38,-0.0121390615
CHEK1,-0.012197164
GP9,-0.012239341
PRPF19,-0.012268966
GTF2H3,-0.012351704
MCM4,-0.012360123
ABHD4,-0.01236817
LAPTM4B,-0.012372458
CRHBP,-0.012440929
CARMIL1,-0.012458717
ZNF711,-0.012461081
UBXN10,-0.012508185
TMEM97,-0.0125549985
KLF5,-0.012558455
PHLDA2,-0.012688617
PLTP,-0.012756706
HBD,-0.012797001
RPA1,-0.012805001
VEGFB,-0.012821788
SF3B3,-0.0128447665
TTC27,-0.012988549
HEXIM1,-0.013043631
PPT2,-0.013081178
CASP6,-0.01314448
CD2,-0.013172967
DOLPP1,-0.013333049
HOMER2,-0.013339343
MEST,-0.013370184
RRM1,-0.013399179
MPIG6B,-0.01341454
ARHGEF12,-0.0134886075
HMBS,-0.013505984
GNG11,-0.013561615
DEPTOR,-0.013642471
MYEF2,-0.013655044
CENPN,-0.013712335
NUP205,-0.013739236
DNPH1,-0.013892794
ANKRD27,-0.013913126
FAM107B,-0.013922142
C1QTNF4,-0.01395231
C1orf198,-0.014119132
VWA5A,-0.014120437
MPL,-0.014170563
CENPU,-0.014183618
TFRC,-0.014186818
GMNN,-0.014200229
POLA1,-0.014216367
HCST,-0.014220285
MEIS1,-0.014357781
NDRG2,-0.014389357
LGALS12,-0.014410349
OXCT1,-0.014446703
CMTM6,-0.014543753
VANGL1,-0.014657952
XYLT2,-0.01469455
TTC7B,-0.014694656
SDF2L1,-0.014719314
SMIM5,-0.014776358
ZC3H12C,-0.014881743
MINDY2,-0.014939146
