,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
582,VNN2,3.04985561429796e-79,0.24191005318939,0.268023120189778,0.215796986189003,6.32294808283834e-78
583,EIF5,4.13989393772034e-79,0.28318358570455,0.316258092475146,0.250109078933954,8.56808923714127e-78
584,HMGN4,4.40490241996003e-79,-0.281238613814518,-0.251845649460848,-0.310631578168188,9.1009507875407e-78
585,HSD3B7,4.96665606752639e-79,-0.130937245839111,-0.116931452969326,-0.144943038708895,1.02440465146621e-77
586,RNF166,6.04993046868478e-79,0.276566895232167,0.307615003894807,0.245518786569527,1.24570752619711e-77
587,MXD1,6.38727115894945e-79,-0.377042455347887,-0.338327508542879,-0.415757402152894,1.31292698132682e-77
588,TBC1D9,9.57003662851922e-79,0.189828075628912,0.211783517339033,0.167872633918791,1.96381057754614e-77
589,ALKBH5,1.09703526686004e-78,0.267653653923166,0.298840758933437,0.236466548912895,2.24733913920768e-77
590,PSME4,1.29736186156578e-78,0.193126938066377,0.217153587364387,0.169100288768367,2.65321495282249e-77
591,SOX4,2.01872635143969e-78,0.21137420026814,0.234789580196193,0.187958820340088,4.12148090634032e-77
592,PTEN,2.15755472369052e-78,0.254294844753207,0.283424377965256,0.225165311541159,4.39747555676517e-77
593,SERF2,2.46535062477665e-78,-0.295806033030931,-0.265109852088709,-0.326502213973153,5.01634412117286e-77
594,METAP2,2.5653064620098e-78,0.237341788680048,0.26470995223918,0.209973625120917,5.21094070212293e-77
595,MX1,3.33484317435906e-78,-0.247914359193552,-0.217692268394019,-0.278136449993085,6.76272567089351e-77
596,PRPF40A,3.53176573381398e-78,0.255229592042645,0.285543300226528,0.224915883858763,7.15004787654353e-77
597,FBXO6,3.63285967109938e-78,-0.203026204376899,-0.181422231810542,-0.224630176943256,7.34239276239282e-77
598,UBXN11,4.65095173736949e-78,0.265452227780925,0.296302682257772,0.234601773304079,9.38434509416393e-77
599,COPB1,5.53945075933827e-78,0.262013340195259,0.29178510758312,0.232241572807397,1.11584328651378e-76
600,LDLRAD3,5.85429074351346e-78,0.0960950920956997,0.107838591793365,0.0843515923980349,1.17729786852056e-76
601,NCOA4,9.13649696285447e-78,0.292903531972304,0.324514943185091,0.261292120759516,1.83429238525461e-76
602,PNKD,9.87563045078551e-78,0.240243213509594,0.268008622689797,0.21247780432939,1.97939131261093e-76
603,CPVL,1.11306791532964e-77,-0.347836728402243,-0.311930914867914,-0.383742541936572,2.22724336092329e-76
604,P2RX7,1.26773276885211e-77,-0.165308409497597,-0.146260830003549,-0.184355988991645,2.53252708426648e-76
605,CREM,1.52564748776695e-77,0.218977350053885,0.2456145732313,0.192340126876469,3.04272108882579e-76
606,CAT,1.751047701306e-77,0.327881107722305,0.364057099080667,0.291705116363942,3.48649200725382e-76
607,IFITM10,2.73428380886419e-77,0.219938290486438,0.245024605130855,0.194851975842021,5.43523368002559e-76
608,TLN1,4.4794584105445e-77,-0.294638621731835,-0.263181176628565,-0.326096066835105,8.88966203645228e-76
609,MAFB,5.57399258980237e-77,-0.443287145003493,-0.393658193708282,-0.492916096298704,1.10436444316183e-75
610,TUBGCP2,9.68158912600495e-77,0.261415989491049,0.293258985203788,0.22957299377831,1.91505007203895e-75
611,RUFY4,1.05276365022269e-76,-0.11518451652412,-0.102984938953592,-0.127384094094647,2.07899283201097e-75
612,SAMD9L,1.54001286684972e-76,-0.124480058416907,-0.110599143350491,-0.138360973483322,3.03624105415175e-75
613,WAPL,1.81302081533729e-76,0.250091931564635,0.279892862142126,0.220291000987144,3.56866381041758e-75
614,DNAJB11,1.85296547553895e-76,0.225191512757725,0.253926648263791,0.196456377251659,3.64134876675129e-75
615,USP16,1.95257316349093e-76,0.221587838592411,0.24924090862826,0.193934768556562,3.83085329929781e-75
616,DHX9,2.32853553269321e-76,0.248172181230003,0.27790947938553,0.218434883074476,4.56105677556434e-75
617,RRP12,3.01864424180707e-76,-0.339312539033893,-0.303764936555595,-0.374860141512191,5.90323523851606e-75
618,CITED4,3.13395399959854e-76,0.217152785345835,0.241505663926352,0.192799906765318,6.1188169836822e-75
619,BTAF1,6.55061049669944e-76,0.280255158396723,0.31138025850131,0.249130058292136,1.27689283123062e-74
620,MT-ND3,6.66102497987426e-76,0.359290447620076,0.40011149021874,0.318469405021411,1.29632140979295e-74
621,RABGEF1,7.10428899133649e-76,0.282831044839211,0.3142825857604,0.251379503918022,1.38035991899301e-74
622,SERPINB2,8.16166500970328e-76,0.247509287253571,0.279149107565133,0.215869466942009,1.58325803869903e-74
623,CD99,9.7991134328014e-76,0.296225823328781,0.328809429119858,0.263642217537703,1.89785076533197e-74
624,PPP1CB,1.34547815709624e-75,0.294174468538622,0.326838031264349,0.261510905812894,2.60168901338514e-74
625,MCOLN1,1.44032877300715e-75,0.21943632138581,0.246879431752806,0.191993211018814,2.78064111601668e-74
626,ACKR3,1.7561352873352e-75,0.117555038164114,0.133366797314295,0.101743279013934,3.38490868641958e-74
627,COQ8A,1.88001217170032e-75,0.147464986669781,0.164483441139782,0.13044653219978,3.61789902132951e-74
628,UXT,1.90067363646285e-75,0.280560139766825,0.313907678210533,0.247212601323118,3.65183568432496e-74
629,OXA1L,1.94248062480613e-75,0.268835158502683,0.300397336267325,0.23727298073804,3.72622753877755e-74
630,EIF3E,2.04071865642298e-75,0.180171901396917,0.201990024685878,0.158353778107956,3.9084621124444e-74
631,GPR84,2.41830522102981e-75,-0.275576564599692,-0.246177566175018,-0.304975563024367,4.6242901421467e-74
632,RIOK3,3.03269059950226e-75,0.285882905741919,0.317127295569181,0.254638515914657,5.78994379329023e-74
633,PMP22,3.47576854298086e-75,0.150712658031989,0.168564273843917,0.132861042220062,6.6253749193692e-74
634,SLC25A28,3.67640961937396e-75,-0.272992736030415,-0.241363889253911,-0.304621582806919,6.99677578349625e-74
635,RB1CC1,5.29479885016186e-75,0.252307290517005,0.282586739563144,0.222027841470866,1.00609516418981e-73
636,POM121,6.35060171976274e-75,0.167927584937014,0.188826983977734,0.147028185896295,1.20481698664555e-73
637,CD1D,7.37321340209717e-75,0.272346179297749,0.304367850393018,0.24032450820248,1.39662783217747e-73
638,RAB5A,7.45526784922089e-75,0.283598302979015,0.315919679477065,0.251276926480965,1.40995708258149e-73
639,PNISR,1.33254350458612e-74,0.272522962257886,0.304143467419949,0.240902457095822,2.51619247673491e-73
640,TMEM71,1.54100877036292e-74,0.232727238865283,0.259675967186675,0.205778510543891,2.90528309737485e-73
641,WDR91,1.86363923850487e-74,0.166409635866901,0.185408247846133,0.14741102388767,3.50806100652103e-73
642,SEPTIN9,2.42888641300194e-74,0.303783476350914,0.336328727896324,0.271238224805504,4.56494446406252e-73
643,INF2,2.6556345408105e-74,0.240588894520953,0.267697725139048,0.213480063902858,4.98334158155824e-73
644,RNF103,2.8493302951753e-74,0.231810854624306,0.258570406714864,0.205051302533747,5.33851232012192e-73
645,TRIR,3.19325978445891e-74,0.263090794258315,0.293784642057702,0.232396946458928,5.97362365260173e-73
646,MAT2A,6.14746840492855e-74,0.373563619153876,0.418075065481241,0.329052172826511,1.14822529061715e-72
647,XYLT1,8.28410377749936e-74,0.175272031679773,0.19566603744979,0.154878025909756,1.54491493321959e-72
648,ALAS1,8.89604529567582e-74,-0.328529767095904,-0.292762586514502,-0.364296947677307,1.65647658237075e-72
649,SP3,1.42567436133778e-73,0.268259687030158,0.298491293974468,0.238028080085848,2.65056808072444e-72
650,MAP1LC3B,1.83827657653312e-73,0.301392672926104,0.335781229143856,0.267004116708353,3.41240694960748e-72
651,EVL,2.05348774097572e-73,-0.305155083248027,-0.272100474553618,-0.338209691942436,3.80604962866559e-72
652,ATP6V1B2,2.3491882556575e-73,0.300274926107408,0.335205871279166,0.265343980935651,4.34743949275513e-72
653,ARCN1,2.63819056257008e-73,0.246868210172792,0.277088985779531,0.216647434566054,4.874794384069e-72
654,ACSL3,2.77784054087604e-73,0.305330340423146,0.341553690040383,0.269106990805909,5.12498837403827e-72
655,STRAP,3.04484549244719e-73,0.24012207577286,0.269677159567335,0.210566991978385,5.60902377280425e-72
656,CNPY3,3.40256022233897e-73,0.269648545173383,0.299277100828937,0.24001998951783,6.25842860407652e-72
657,KMT5A,3.94554799982725e-73,0.251145923930647,0.279805417568781,0.222486430292514,7.24611600698867e-72
658,AKIRIN1,4.30391412683068e-73,0.237270950621474,0.267338730748346,0.207203170494602,7.8922534733038e-72
659,ANTXR2,4.62372082839587e-73,-0.251500455495209,-0.223254590337353,-0.279746320653066,8.46582936501131e-72
660,GPBAR1,5.53589186099962e-73,-0.163111484380821,-0.144095893805248,-0.182127074956394,1.01206168477002e-71
661,ARF4,6.48696130720923e-73,0.228326769928345,0.25885264772955,0.19780089212714,1.18414031970933e-71
662,APOL6,6.95817600530352e-73,-0.321847072439694,-0.284895159538348,-0.35879898534104,1.26823794078538e-71
663,TAPBPL,7.03921994700515e-73,-0.245706402136905,-0.218681860562022,-0.272730943711788,1.281074327007e-71
664,STMP1,9.01862139019854e-73,0.283052436604974,0.315245657993427,0.25085921521652,1.63883562792373e-71
665,GPR183,1.54565921664011e-72,0.6639489926381,0.735607492781504,0.592290492494697,2.80449986586159e-71
666,MPND,1.76195313928769e-72,-0.175333025973912,-0.15429032032508,-0.196375731622744,3.19215113793472e-71
667,EPC1,2.03596185760851e-72,0.276540112554218,0.308079609020102,0.245000616088333,3.68304584316405e-71
668,PPCDC,2.09722275419818e-72,0.240065790401982,0.268091478635605,0.212040102168359,3.78818708864599e-71
669,MCL1,2.48192458065653e-72,-0.257737926212553,-0.230177779330707,-0.2852980730944,4.47636801049353e-71
670,TRA2B,3.17967637893291e-72,0.20561527213233,0.232562205227458,0.178668339037202,5.72626495346336e-71
671,MED30,4.10813589418944e-72,0.213863697473704,0.239187639239602,0.188539755707806,7.38729771971531e-71
672,TSPAN14,5.54579712055306e-72,0.304495997078752,0.337828364103766,0.271163630053738,9.95767679413589e-71
673,SPTY2D1,6.77190429425408e-72,0.241658144946777,0.270665443078244,0.21265084681531,1.21411288580193e-70
674,IDS,7.81517785459613e-72,-0.325544367784108,-0.290243442680828,-0.360845292887387,1.39907916904387e-70
675,THRA,9.59737599230788e-72,0.271706685859423,0.304595264038545,0.238818107680301,1.71558427738055e-70
676,USP14,1.48818688080273e-71,0.235442168769845,0.265190390844192,0.205693946695498,2.65502121717412e-70
677,VMP1,1.48968122329428e-71,0.355107607373417,0.393854890640556,0.316360324106279,2.65502121717412e-70
678,BCL7A,1.63252951965623e-71,0.07852869942427,0.089274497617292,0.0677829012312481,2.90532465843246e-70
679,ARIH1,1.73324218145998e-71,0.267706203385412,0.299979962579058,0.235432444191765,3.08001475132491e-70
680,PRDX5,2.25413479425758e-71,-0.257552870301106,-0.229234006429396,-0.285871734172816,3.99976329816352e-70
681,SEC63,2.69122371960849e-71,0.227898686935589,0.257865302481053,0.197932071390126,4.76832678425787e-70
682,CERS4,2.7434088130856e-71,0.130602890703997,0.146195448528158,0.115010332879836,4.85366139863503e-70
683,HNRNPH2,2.83663972036424e-71,0.233938704552836,0.263174384631465,0.204703024474207,5.01125839910907e-70
684,SIGLEC1,2.88259384490742e-71,-0.09595123049169,-0.084878763092376,-0.107023697891004,5.08499668606037e-70
685,LMNB1,3.4906214986315e-71,-0.209283637092629,-0.1861252053024,-0.232442068882858,6.14858963539966e-70
686,MIIP,3.97785283017435e-71,-0.258753153290362,-0.230669860288431,-0.286836446292292,6.99661403044952e-70
687,CHST15,4.26875433137829e-71,0.221028988124334,0.246569965869341,0.195488010379328,7.49734931039453e-70
688,REL,5.49850732396672e-71,0.287944920593138,0.320375274645412,0.255514566540863,9.64316705973583e-70
689,LHFPL2,6.69521107342644e-71,-0.176500868250258,-0.156335009247645,-0.19666672725287,1.17248790728539e-69
690,LRRFIP1,1.10619561794931e-70,-0.285549852728876,-0.254157648156759,-0.316942057300994,1.9343994675618e-69
691,CCNG2,1.33202738453134e-70,0.259309661347171,0.289637662914595,0.228981659779746,2.32593956899496e-69
692,P2RY13,1.44414077638496e-70,-0.303205092045795,-0.266022548475763,-0.340387635615828,2.51806396067354e-69
693,APOBEC3C,1.6286454810226e-70,-0.300735800639117,-0.267445552370714,-0.33402604890752,2.83567624444714e-69
694,ANPEP,2.07355977916848e-70,-0.333016066327406,-0.296609926367752,-0.36942220628706,3.60512569098659e-69
695,PRRC2C,2.17988550851018e-70,0.228269643601367,0.258048685264125,0.198490601938609,3.78453216484659e-69
696,MPRIP,3.15536963952395e-70,0.203095261725397,0.229110258508024,0.177080264942771,5.46236586377274e-69
697,TRA2A,3.15139556559574e-70,0.258361500867633,0.290978230993556,0.22574477074171,5.46236586377274e-69
698,SLC7A5,3.19245744372569e-70,0.341647184696188,0.382103244485755,0.301191124906621,5.51865207965532e-69
699,CTSC,3.41456781224327e-70,-0.301636045999095,-0.268436681792492,-0.334835410205697,5.89415954542594e-69
700,HNRNPM,3.88109520544422e-70,0.244022952324168,0.274023443277694,0.214022461370641,6.68989924984142e-69
701,BASP1,3.98007677458761e-70,0.247200438067862,0.275325187582981,0.219075688552742,6.85072843968247e-69
702,RXRA,5.66831882858453e-70,0.251606626056787,0.283266994121013,0.219946257992562,9.74272578143888e-69
703,GLB1L,5.88955743678992e-70,0.117960150402945,0.132259694552459,0.103660606253431,1.010859175424e-68
704,SGSH,6.68775829918388e-70,0.225341974897469,0.253386931714726,0.197297018080212,1.14622857440274e-68
705,HMOX2,1.45237702243744e-69,-0.15820882209855,-0.139966828123099,-0.176450816074,2.48572782308229e-68
706,KCTD20,1.49997806001659e-69,0.202530994218141,0.230139367459911,0.17492262097637,2.56356023684988e-68
707,QARS1,1.52199490648347e-69,0.240476763292004,0.272352251767187,0.208601274816821,2.59750927038608e-68
708,AIM2,1.86115863524958e-69,-0.102066186007553,-0.0899924491579482,-0.114139922857158,3.17185594532788e-68
709,EIF2AK3,1.89284206704238e-69,0.175873331021489,0.196469166202969,0.15527749584001,3.22130216938411e-68
710,UGCG,1.93884931167698e-69,0.220598603377236,0.247444540803231,0.193752665951242,3.29495152037949e-68
711,TRAPPC1,2.06103253600111e-69,-0.219701684681013,-0.194820814632234,-0.244582554729792,3.49766787333184e-68
712,ADPGK,2.18911877158517e-69,0.274694825269889,0.305952161143401,0.243437489396377,3.70981841263296e-68
713,CD83,2.24610504786916e-69,0.365811998745672,0.405875553257223,0.325748444234122,3.79572878257552e-68
714,ORMDL2,2.24478357357886e-69,-0.201693730680974,-0.17793979829751,-0.225447663064438,3.79572878257552e-68
715,ZC3HAV1,3.19044662846784e-69,0.268922414871304,0.301472844563387,0.23637198517922,5.38404601665635e-68
716,TMEM229B,3.48936086554339e-69,-0.10803949164412,-0.0951409366621176,-0.120938046626122,5.88025533570483e-68
717,FNBP4,4.22641185513637e-69,0.22468660724111,0.252838666559354,0.196534547922866,7.11239685412488e-68
718,IL12RB1,6.23512509208481e-69,-0.143687336677653,-0.126575166275135,-0.16079950708017,1.04781364012668e-67
719,SIRPB1,7.03899040907012e-69,-0.261819286306637,-0.232170167214912,-0.291468405398363,1.18125811232045e-67
720,ANKHD1,8.41281678212637e-69,0.223082451685403,0.255392748690397,0.19077215468041,1.40984787907134e-67
721,LPCAT1,1.18836083919077e-68,0.203154241243723,0.229392466655482,0.176916015831963,1.98873257776364e-67
722,CLK1,1.35894612224259e-68,0.264066843682993,0.296670061586669,0.231463625779316,2.27105871343201e-67
723,OTUD1,1.37362483654237e-68,-0.356883086375355,-0.317477727483115,-0.396288445267595,2.29241456123377e-67
724,TNFRSF21,1.6898902645132e-68,0.11935117603236,0.134411413835112,0.104290938229609,2.81632816735032e-67
725,CD37,1.85865165127729e-68,0.262327780583953,0.291264567178246,0.233390993989659,3.09330907921542e-67
726,PDE4D,2.71674080653001e-68,0.272591211081643,0.304290114863575,0.240892307299711,4.51517831564615e-67
727,AFF3,2.82080195392943e-68,0.0652958342112592,0.07462252904151,0.0559691393810085,4.68167763082702e-67
728,KBTBD8,3.72812726818016e-68,0.19199416545036,0.215362934425202,0.168625396475518,6.17906368377222e-67
729,ATP1B1,3.8932294062074e-68,-0.255649177576824,-0.226423102794633,-0.284875252359015,6.4438554204799e-67
730,PSMD12,3.92063904975765e-68,0.210528298321606,0.2373322383833,0.183724358259912,6.4803329827912e-67
731,TSPAN33,6.52187043932498e-68,0.253280607074936,0.284171671483174,0.222389542666698,1.076510105621e-66
732,HOOK3,7.45704054520769e-68,0.198554350602854,0.224160078186892,0.172948623018816,1.22918922429612e-66
733,SNU13,9.84649670463151e-68,0.280557263504188,0.31359447130177,0.247520055706607,1.62084350938723e-66
734,RTRAF,9.88691537848141e-68,0.24261706396372,0.272105960761341,0.213128167166099,1.62527957706753e-66
735,PPARGC1B,1.06486863536125e-67,-0.137490744069465,-0.120445681003725,-0.154535807135204,1.74812312302977e-66
736,IKZF5,1.37210142648339e-67,0.180277367375897,0.203740102909322,0.156814631842473,2.24942606140606e-66
737,SLBP,7.27686737620176e-67,0.246640733249469,0.277403839671863,0.215877626827076,1.19135253407395e-65
738,RNF114,8.05635238922515e-67,0.241923055798136,0.273583466552986,0.210262645043285,1.31718086623836e-65
739,CDK12,9.34420756803087e-67,0.220159141047785,0.248554182900684,0.191764099194886,1.52567264568147e-65
740,FLOT2,1.61678749775284e-66,-0.294254979728353,-0.261015703550903,-0.327494255905804,2.6362375605251e-65
741,HSPA8,1.71272795806377e-66,-0.306515224545966,-0.271000415930441,-0.342030033161492,2.78890358191599e-65
742,PHC2,1.91748571218185e-66,0.279043378547906,0.314185778785805,0.243900978310007,3.11811086296311e-65
743,FBL,2.59720859279474e-66,0.185791099135658,0.210476896419807,0.161105301851509,4.21775489645509e-65
744,DUSP4,3.73315267006176e-66,0.124593728214172,0.140947288104072,0.108240168324272,6.05433066088243e-65
745,LPGAT1,4.42717588133234e-66,-0.269532175678949,-0.237963189186002,-0.301101162171895,7.17024217236993e-65
746,KIF5B,5.62741920961603e-66,0.262187723182226,0.294407357467271,0.229968088897182,9.10193568139773e-65
747,ZDHHC20,6.58979739557756e-66,-0.269508192613791,-0.238374053979814,-0.300642331247768,1.06442430220936e-64
748,C1GALT1C1,7.09872049563124e-66,-0.123915688255999,-0.109399051408186,-0.138432325103812,1.14509574198244e-64
749,CD46,7.47659406753236e-66,-0.275405532379665,-0.244357646005852,-0.306453418753478,1.20444037408338e-64
750,OAS2,8.18587276621879e-66,-0.235672206832708,-0.206459122376917,-0.264885291288499,1.31694321062928e-64
751,FRMD3,8.79904565798361e-66,-0.0863842108990069,-0.0752526475293685,-0.0975157742686452,1.41370552475673e-64
752,RBM22,1.01183078301104e-65,0.203580915158512,0.231796059183673,0.17536577113335,1.62350401965575e-64
753,STAC3,1.40175497015291e-65,-0.234882376987742,-0.207708312258797,-0.262056441716687,2.24615876093825e-64
754,SOAT1,1.61145385717197e-65,0.225862647756724,0.256493328684988,0.195231966828461,2.57875361281658e-64
755,KPNA4,1.80024711821293e-65,0.1552464249647,0.180383263866725,0.130109586062674,2.87705718256387e-64
756,HMOX1,1.88897455814431e-65,-0.378041878375215,-0.334631330354532,-0.421452426395898,3.0148633622446e-64
757,SIRPD,2.08986233669084e-65,-0.120591277306854,-0.10587725332463,-0.135305301289078,3.33108044313232e-64
758,STOM,2.14825002242952e-65,-0.256344804557734,-0.22563720670238,-0.287052402413088,3.41962859770905e-64
759,PRMT9,2.30074503425761e-65,0.158471480269926,0.177926255741703,0.13901670479815,3.65754803469728e-64
760,ZNRF2,2.37134341993465e-65,-0.27362460683332,-0.24227067128276,-0.30497854238388,3.7648196980173e-64
761,IL27RA,2.74074453431182e-65,-0.224263646659229,-0.198761236359852,-0.249766056958606,4.34557471103895e-64
762,UBE2V1,3.7404727107146e-65,0.222199772228376,0.252203481946479,0.192196062510273,5.92290600098193e-64
763,WDR48,4.69933041886521e-65,0.183679141451675,0.207594071016767,0.159764211886583,7.43147062044922e-64
764,TMEM208,4.74387660133758e-65,-0.1745307872804,-0.15407439745175,-0.194987177109051,7.49209621357843e-64
765,POLR2A,5.05357846741999e-65,0.235620491614878,0.267642102206117,0.203598881023639,7.97078141018164e-64
766,ZFC3H1,5.06860496127828e-65,0.251309258636003,0.283711960880816,0.21890655639119,7.98404536067673e-64
767,EIF4H,5.94600881158303e-65,0.230479031964134,0.25757016126255,0.203387902665718,9.35391686056856e-64
768,PSMG2,6.00390636245229e-65,0.219110500078198,0.247493225195835,0.190727774960561,9.43269976163403e-64
769,LY75,6.06461507541816e-65,-0.199099895946609,-0.174067731080615,-0.224132060812604,9.5156886215859e-64
770,EIF3J,7.22021131561223e-65,0.190146661985928,0.214457062871169,0.165836261100686,1.13141649005425e-63
771,POLR1D,8.76343019689436e-65,0.25721332478651,0.289081754889209,0.225344894683811,1.37145977633888e-63
772,F5,8.78883697962283e-65,0.158685464766064,0.178146126487983,0.139224803044145,1.37365423570115e-63
773,ACAP2,1.03085779217003e-64,0.225108529772793,0.255989959990758,0.194227099554829,1.60909833380642e-63
774,DRAM2,1.10953828410343e-64,0.251723594278392,0.282612742042708,0.220834446514076,1.72967557312558e-63
775,TCF25,1.26787470824178e-64,0.218215118900293,0.249064773308108,0.187365464492479,1.97395822318004e-63
776,KLHL15,2.10780702975967e-64,0.220840875214515,0.252010607899216,0.189671142529814,3.2774226315825e-63
777,PADI4,3.27775800453663e-64,0.147495976946075,0.166086833344975,0.128905120547175,5.09001648426499e-63
778,HNRNPDL,3.70642035176869e-64,0.247513044261676,0.276971917641269,0.218054170882083,5.74828637075077e-63
779,SEMA6B,3.76099346650319e-64,0.237210872082812,0.266685536509095,0.20773620765653,5.82543609330263e-63
780,DNTTIP2,4.37803139000662e-64,0.288127845057834,0.32311962368037,0.253136066435298,6.77247778869486e-63
781,ARRDC2,5.67398549971676e-64,0.240919438598277,0.273844121553322,0.207994755643233,8.76598067088123e-63
782,SKI,7.83038871824372e-64,0.259712484764821,0.292247456169155,0.227177513360487,1.20820294468451e-62
783,CLEC4A,8.55663678719855e-64,0.262983965417159,0.296093630954319,0.22987429988,1.3185744505024e-62
784,TTC3,9.1213660041779e-64,0.183958436733502,0.20786032073345,0.160056552733553,1.40380615059197e-62
785,SLC25A29,9.31812278003404e-64,0.118205230790887,0.133148430321773,0.103262031260001,1.43226075750179e-62
786,LDLR,9.77617760153365e-64,-0.244832235131792,-0.216409036078316,-0.273255434185268,1.50075520280032e-62
787,RAB4A,1.09027025011754e-63,0.21270193557458,0.240939581904514,0.184464289244646,1.67156300354743e-62
788,STARD8,1.34109615327687e-63,-0.157360516884227,-0.137618313993944,-0.177102719774511,2.05351093723841e-62
789,TPPP3,1.3441845975997e-63,0.158825473217222,0.178883198416888,0.138767748017556,2.05563135039772e-62
790,RNF130,1.88035330187516e-63,0.244046716588869,0.272034609111467,0.216058824066271,2.87194214435768e-62
791,APPL1,1.9360671261125e-63,0.190374232613351,0.216492108484229,0.164256356742473,2.95329784370081e-62
792,STN1,1.95878734013589e-63,-0.187711472759239,-0.165254013866346,-0.210168931652131,2.98418283410096e-62
793,COPS3,2.17314600080215e-63,0.213241739032291,0.242143111681878,0.184340366382703,3.30658003098093e-62
794,SENP6,2.61539080529802e-63,0.214130684895529,0.244265783393326,0.183995586397731,3.97447171999067e-62
795,FTL,2.68008425271559e-63,0.217653673944961,0.242580717037439,0.192726630852482,4.06765994883853e-62
796,SLC18B1,3.64671330607167e-63,0.0985013192164759,0.111433728636921,0.0855689097960304,5.52779431545989e-62
797,SERPINB1,3.72415810122975e-63,0.286040163461337,0.319530108277533,0.252550218645141,5.63810434748283e-62
798,WDR26,4.51566690679667e-63,0.243687695471778,0.273353213942626,0.214022177000929,6.8278241726076e-62
799,DNAJC25,4.55070302974139e-63,0.147860225165634,0.166314172568432,0.129406277762836,6.87218807970708e-62
800,MYL6,5.24937400440144e-63,-0.25255970112316,-0.222479438559828,-0.282639963686492,7.91736834213847e-62
801,PIK3AP1,5.58836862749198e-63,-0.28482878380068,-0.250305654548455,-0.319351913052905,8.41813431452162e-62
802,BRI3,5.74822544539468e-63,0.207241679016588,0.231067377530484,0.183415980502692,8.64814067632571e-62
803,NCL,6.85415122440821e-63,0.217424398950685,0.24702171476398,0.187827083137391,1.02991517650946e-61
804,PTPRJ,7.33531634519704e-63,-0.222042889744943,-0.195252322863172,-0.248833456626713,1.10084486344711e-61
805,RAB2A,8.17572371266916e-63,0.241134953184446,0.270422015049608,0.211847891319283,1.22544450083312e-61
806,DLD,9.57176421537732e-63,0.213502937633873,0.241884087444877,0.185121787822869,1.43291447919036e-61
807,OSER1,1.08134338435814e-62,0.179074562295482,0.202120857463738,0.156028267127226,1.61678925349012e-61
808,KLF2,1.08648463845408e-62,-0.334649065848619,-0.291440470109518,-0.377857661587721,1.62246579796868e-61
809,FAM107B,1.37806587999986e-62,-0.341597958195876,-0.301551458544835,-0.381644457846917,2.05534522967593e-61
810,ITCH,1.58262524631302e-62,0.208165798892455,0.237440417697225,0.178891180087685,2.35752545950776e-61
811,MET,1.90647723880238e-62,0.0813971460041207,0.0928434521852573,0.0699508398229841,2.83644320140438e-61
812,FUOM,2.01359227350411e-62,-0.252885214435505,-0.221964146671759,-0.28380628219925,2.99211876503702e-61
813,NSMF,4.22114380956867e-62,0.189596579698795,0.214801057805779,0.164392101591811,6.26473815575099e-61
814,ARHGEF3,4.53098501600656e-62,-0.181815994586515,-0.157630803546374,-0.206001185626656,6.71632250652766e-61
815,NCOR1,6.03660556411391e-62,0.22882898938635,0.260373332895576,0.197284645877124,8.9371389860857e-61
816,EHD1,6.32647942331451e-62,-0.346207142503512,-0.304369754276761,-0.388044530730263,9.35481626491579e-61
817,WNT5A,7.29755570637985e-62,0.0687695642557286,0.0790327907143319,0.0585063377971254,1.07775161754197e-60
818,SMARCE1,7.91184840274285e-62,0.173559040448233,0.198832109384247,0.148285971512219,1.16704600033613e-60
819,PNPLA2,8.17651927617145e-62,0.267779839404438,0.29972890467362,0.235830774135256,1.20461393878248e-60
820,ITPRID2,1.11761650439212e-61,0.213778206599079,0.244575514963544,0.182980898234614,1.64453179780431e-60
821,UQCRC2,1.13079070012089e-61,0.2581499708675,0.290542284302147,0.225757657432853,1.66189044916671e-60
822,CCDC88A,1.25235116849671e-61,0.216479606228827,0.245139379300315,0.187819833157339,1.83830525536269e-60
823,SRSF8,1.26382792528645e-61,0.145001533310149,0.163606476615407,0.126396590004891,1.85289766057185e-60
824,SRP72,1.35313920302429e-61,0.25478896341398,0.286570446695155,0.223007480132804,1.98142932326349e-60
825,TP53INP1,1.46309088054263e-61,0.149559483885307,0.169670636795618,0.129448330974997,2.13983691692453e-60
826,KCTD12,1.47728802501154e-61,-0.295083634588502,-0.258677906151159,-0.331489363025846,2.15798514646359e-60
827,RNPS1,2.88144647293817e-61,0.205568006913316,0.235415093201393,0.175720920625238,4.20405479352744e-60
828,BORCS7,3.15066925509151e-61,0.190831156263885,0.21580678523305,0.165855527294721,4.59130135651379e-60
829,ARF1,3.3726076734891e-61,0.215442793573129,0.24397902854873,0.186906558597528,4.90879182006266e-60
830,PNN,3.67472156530262e-61,0.209512721310477,0.238656112617519,0.180369330003435,5.34207113336644e-60
831,KPNA3,3.92546812545563e-61,0.188207356712962,0.214430353545999,0.161984359879926,5.69972303270128e-60
832,PFKP,4.0037590434487e-61,-0.203382536131239,-0.179177707341785,-0.227587364920694,5.80641305507836e-60
833,CBX6,4.28543640935977e-61,-0.255043644135485,-0.225396785387605,-0.284690502883364,6.20745206666686e-60
834,ZNF706,4.42313902941453e-61,0.200809748211877,0.228417180740009,0.173202315683745,6.39923207780763e-60
835,IP6K1,4.5538877145571e-61,0.16137618083178,0.182134441383661,0.140617920279899,6.58050409147855e-60
836,MICAL2,5.92270850355467e-61,0.151215590940284,0.170552493570871,0.131878688309697,8.54825368467592e-60
