,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
6514,GATAD1,5.4297059995908e-05,0.00802095917517387,0.0825416365813496,-0.0664997182310018,0.000105059893182135
6515,SUGP2,5.4405049006539e-05,-0.0607906517669163,0.0196628091989269,-0.14124411273276,0.000105252684217716
6516,POMGNT1,5.45038071651759e-05,-0.104325557287242,-0.04652859160931,-0.162122522965173,0.000105427560698262
6517,TBL2,5.45556136291789e-05,-0.0841783576934756,-0.0419694750404852,-0.126387240346466,0.000105511578054653
6518,SCT,5.45798496674392e-05,0.028595039139137,0.0418988991933665,0.0152911790849075,0.000105542256092115
6519,VIPAS39,5.46098502078301e-05,-0.0419854433094094,0.00437014763465697,-0.0883410342534758,0.000105584069952369
6520,CTF1,5.46393660724179e-05,-0.0475255523998175,-0.0227521929233915,-0.0722989118762436,0.000105624934045515
6521,PDE8B,5.47354780613212e-05,-0.0267143715034505,-0.0103444911983387,-0.0430842518085623,0.000105794504751555
6522,MBP,5.48423008355091e-05,0.0856576314177238,0.152490640059779,0.018824622775669,0.000105984722436485
6523,UBOX5,5.49721956074571e-05,-0.0649637404583554,-0.0300603607577548,-0.099867120158956,0.000106219462430843
6524,KLHL22,5.49940519459308e-05,-0.0805339927701128,-0.0341632426098525,-0.126904742930373,0.00010624540630388
6525,INCENP,5.53556186284667e-05,-0.0413733100567512,0.00929605403204199,-0.0920426741455445,0.000106927542864857
6526,C10orf143,5.54426227868437e-05,-0.0366827250311333,-0.0173520287905214,-0.0560134212717452,0.000107079193626322
6527,KIF13B,5.55825832194413e-05,-0.0110367940331137,0.0513174024620179,-0.0733909905282453,0.000107333059429729
6528,BICD1,5.55915468450631e-05,-0.136337605530506,-0.0697558727704666,-0.202919338290545,0.000107333924086271
6529,ARAP3,5.57991034935651e-05,0.0166986830148513,0.0262756808501502,0.00712168517955249,0.000107718165175815
6530,MPC2,5.59177876559164e-05,-0.0119941979818327,0.0604803456763138,-0.0844687416399791,0.000107930749711358
6531,CENPW,5.62672542367482e-05,-0.0607373741752354,-0.0263307136366878,-0.095144034713783,0.000108588649885159
6532,ARFGAP1,5.63495679965772e-05,0.00329305353282316,0.0439340783684615,-0.0373479713028152,0.000108730856556776
6533,PSMD9,5.64342657725117e-05,-0.0505790829980904,0.020746168282057,-0.121904334278238,0.00010887761913313
6534,MVP,5.67641401348989e-05,0.0898100183775929,0.143646245888238,0.0359737908669474,0.000109497279195021
6535,VEGFA,5.69676483706736e-05,0.0311373376448201,0.0487459793762247,0.0135286959134156,0.000109873028318894
6536,ARF3,5.70916393736041e-05,-0.0391517363883821,0.0323308098136351,-0.110634282590399,0.000110095321705157
6537,GPX4,5.72222878205212e-05,0.144841366569111,0.230721786298482,0.05896094683974,0.000110330383308834
6538,NAP1L2,5.73342989111395e-05,NA,NA,NA,0.000110529443786479
6539,ARL5B,5.74748540019603e-05,0.0997082523764488,0.172058345628221,0.0273581591246768,0.000110783462278744
6540,FRMD4A,5.77617388103451e-05,NA,NA,NA,0.000111319412227154
6541,TIMM21,5.78225295040054e-05,-0.070246240313093,-0.0327722037117082,-0.107720276914478,0.000111419532467281
6542,RNF169,5.80772202743506e-05,-0.121621673867838,-0.0432671868958761,-0.1999761608398,0.000111893195404756
6543,ZNF573,5.81680093957532e-05,-0.0724061770744688,-0.0175964723559553,-0.127215881792982,0.000112050984322799
6544,GALNT8,5.8248212672277e-05,-0.02721621323919,-0.0108891013764629,-0.043543325101917,0.000112188336265492
6545,ZNF830,5.8571976021595e-05,-0.083818354673791,-0.00817053481596246,-0.159466174531619,0.000112794680790861
6546,RAD50,5.86881885764599e-05,-0.101159532211909,-0.0423431713394272,-0.159975893084391,0.000113001211246212
6547,FAM161A,5.87336536868604e-05,-0.0721346652813218,-0.0375522198889187,-0.106717110673725,0.000113071478703099
6548,SNAPC3,5.87611411278549e-05,-0.0401618890315951,0.0223966870225246,-0.102720465085715,0.000113107120155083
6549,SSR3,5.87733610370561e-05,-0.0680706674685445,0.00253596908323514,-0.138677304020324,0.000113113367309674
6550,DNAJC18,5.88090184949201e-05,-0.0694359855621149,-0.0310826178279178,-0.107789353296312,0.000113164712841217
6551,DPYSL2,5.90376674622683e-05,0.188630197159336,0.274355185567767,0.102905208750905,0.000113587354708354
6552,ZNF354B,5.92829199998759e-05,-0.0913564879395778,-0.0418981000818835,-0.140814875797272,0.000114041807643229
6553,KAT2A,5.94188807402006e-05,0.0705251794164311,0.15033749976136,-0.00928714092849783,0.000114285910704942
6554,EXTL3,5.94917792457865e-05,-0.0611719698903394,-0.0246878906208797,-0.0976560491597991,0.000114408664268217
6555,RCHY1,5.98065573412079e-05,0.0685504828686163,0.124707249814228,0.0123937159230042,0.000114978927505885
6556,ZSCAN1,5.98022183843255e-05,-0.0233885016739063,-0.00869369938025226,-0.0380833039675603,0.000114978927505885
6557,GCA,5.98272142011153e-05,0.103331653123269,0.180468759874063,0.0261945463724746,0.000115001099251313
6558,TMEM253,5.99949798884365e-05,0.028485155693176,0.0472539648402328,0.00971634654611929,0.000115305996723674
6559,CCDC32,6.0420829664707e-05,-0.0654820906237435,-0.0153990363287757,-0.115565144918711,0.000116089045288714
6560,RNASEH1,6.04172096133496e-05,0.0327608499356826,0.103844182873454,-0.0383224830020885,0.000116089045288714
6561,CINP,6.06911928003724e-05,-0.0647936946676607,-0.0191175339039566,-0.110469855431365,0.000116590732213976
6562,PTBP1,6.09378092605531e-05,0.0321682242675838,0.113770287874617,-0.0494338393394496,0.000117046654666262
6563,MCM5,6.13406891472644e-05,-0.146312731678293,-0.0539636549620413,-0.238661808394545,0.000117802536341935
6564,ZNF589,6.14706279313656e-05,-0.0977254467622986,-0.0399277131578013,-0.155523180366796,0.000118034094217997
6565,GLMP,6.15616993789084e-05,-0.0843588010318556,-0.0423351980612859,-0.126382404002425,0.00011819096100103
6566,WDR5,6.16652337149636e-05,-0.0384487654393265,0.00475006363749902,-0.0816475945161519,0.000118371703585654
6567,IP6K1,6.18340765657776e-05,0.0388753213963545,0.0918029546901512,-0.0140523118974423,0.000118659668245289
6568,WASF3,6.18283215016173e-05,-0.0232480860040226,-0.00808405172667482,-0.0384121202813704,0.000118659668245289
6569,CLUH,6.18707514818697e-05,-0.0578916555602924,-0.00562357645903908,-0.110159734661546,0.000118711973158393
6570,KPNA5,6.19044539053811e-05,-0.0736302538239194,-0.00596681716838168,-0.141293690479457,0.000118758056150369
6571,VSTM4,6.1913613691215e-05,NA,NA,NA,0.000118758056150369
6572,STRADB,6.20360085198813e-05,-0.0455580751310349,-0.00452437525084069,-0.0865917750112291,0.000118974718713418
6573,PRPF38A,6.22197617242646e-05,0.187399317305596,0.27544126750105,0.0993573671101413,0.000119308972580653
6574,SMIM1,6.22763341903522e-05,-0.0604909896270633,-0.0306314449002968,-0.0903505343538297,0.000119399287516763
6575,CD63,6.23104968597228e-05,0.182664182636527,0.268658137973986,0.096670227299067,0.000119446616337634
6576,LLGL2,6.23907815198423e-05,-0.0650767136911033,-0.0279907176726448,-0.102162709709562,0.000119582331246364
6577,TMED1,6.24110494431324e-05,0.0714613601043464,0.117218560123321,0.0257041600853722,0.000119602990296676
6578,APOBEC3G,6.29656867491942e-05,-0.0885384642124021,-0.0301079833832742,-0.14696894504153,0.000120629201365989
6579,VEGFB,6.29643387463852e-05,-0.0806881893690807,-0.00414780114772216,-0.157228577590439,0.000120629201365989
6580,ROCK2,6.32126525826238e-05,0.0916474664516739,0.148196629750772,0.0350983031525756,0.000121083932089877
6581,ASB1,6.34454847867234e-05,0.0385942443691768,0.0781516792456372,-0.000963190507283544,0.000121511455744091
6582,SLC22A5,6.3505370162129e-05,-0.052155638581257,-0.0249158115463572,-0.0793954656161569,0.000121607670240576
6583,PLEKHB1,6.35926103146737e-05,-0.0233704305297773,-0.00880265992859358,-0.0379382011309611,0.000121756229744212
6584,CITED2,6.38785846265724e-05,0.153243466944642,0.220259758302388,0.0862271755868966,0.000122285188431549
6585,RECQL4,6.40988324850167e-05,0.0416271865944322,0.0613702227009342,0.0218841504879302,0.000122688182937153
6586,ZNF207,6.41296604867624e-05,0.096034589092698,0.174167606696153,0.0179015714892428,0.000122728551590518
6587,TMEM216,6.41889019775117e-05,0.0362121975939463,0.0613052262020464,0.0111191689858463,0.000122823276229628
6588,TMEM39B,6.42152352237076e-05,-0.0946848523587374,-0.0344254133457433,-0.154944291371731,0.000122855012865757
6589,ZNF605,6.45745895629057e-05,0.000892068467177987,0.0471971601556754,-0.0454130232213194,0.000123523770959305
6590,GGA1,6.46058805943215e-05,0.0146243293503764,0.0754308455541292,-0.0461821868533764,0.000123564873901491
6591,ATF5,6.51478301282302e-05,-0.0953256243596224,-0.0433048259491596,-0.147346422770085,0.000124582499004129
6592,ZBTB21,6.51893956638091e-05,0.0924235760987855,0.17590298974066,0.00894416245691088,0.000124643073869334
6593,RPF1,6.53593107978124e-05,-0.0271407538039072,0.0340885341684762,-0.0883700417762907,0.000124948999438136
6594,ATXN7,6.53777000947494e-05,0.123446346991722,0.200546024885942,0.0463466690975015,0.000124965200484413
6595,CETN2,6.53905195892115e-05,-0.085347319361316,-0.0314534649786386,-0.139241173743993,0.000124970751918487
6596,ANGEL2,6.54428377401918e-05,-0.0206498467574232,0.0269798590663845,-0.068279552581231,0.000125051777877104
6597,SSH2,6.55284186997589e-05,0.107015393598465,0.171711619032903,0.0423191681640266,0.00012519633004271
6598,SF3A2,6.56046268686469e-05,-0.117089877987146,-0.0344495457356034,-0.199730210238688,0.000125322933775754
6599,EIF2AK4,6.56775629933921e-05,0.0506310233206075,0.120957346980217,-0.0196953003390015,0.000125443249578529
6600,PDP1,6.57384810989273e-05,0.0445398901024291,0.0778141931257957,0.0112655870790626,0.000125540578147103
6601,DENND5A,6.58419648909169e-05,0.161821174018236,0.24428062766247,0.0793617203740029,0.000125719152474643
6602,CD200,6.59813644844778e-05,0.107585322518609,0.170441522382882,0.0447291226543354,0.000125966240224532
6603,BLOC1S2,6.61183144616747e-05,0.0496017184787486,0.118853770140399,-0.0196503331829018,0.000126208577233825
6604,UPF1,6.63677311988531e-05,-0.0829668860929149,-0.0279828373079225,-0.137950934877907,0.000126665488193571
6605,ZNF397,6.64462919772018e-05,-0.0387582621322206,0.0183763452622028,-0.0958928695266439,0.000126796224690485
6606,DPYD,6.64610214470199e-05,-0.0395503476288246,0.0462662536345937,-0.125366948892243,0.000126805133865916
6607,RANBP17,6.66823983237816e-05,-0.0664623804778751,-0.0337893094281338,-0.0991354515276165,0.000127208256163606
6608,RBBP5,6.67426648856864e-05,-0.0649939338569045,-0.029907201244096,-0.100080666469713,0.000127284694843273
6609,STMN1,6.67357324312739e-05,-0.0412053147247234,-0.0118792819098049,-0.070531347539642,0.000127284694843273
6610,TMEM175,6.68355248858456e-05,0.0577455397225151,0.11397044783158,0.00152063161345035,0.000127442504638608
6611,CTNNAL1,6.69137218545778e-05,-0.0236667586039646,0.0117413717813739,-0.059074888989303,0.000127572311337937
6612,DDX19A,6.69913285629304e-05,-0.108137144903889,-0.0395354301509417,-0.176738859656836,0.000127700953600601
6613,ANXA2,6.74984316691277e-05,0.189429647482308,0.285610692087674,0.0932486028769421,0.000128648152541613
6614,UBIAD1,6.782264734727e-05,0.0356550742117568,0.0966281484382829,-0.0253180000147692,0.000129246544778499
6615,MBD6,6.78692157881058e-05,0.135566389341379,0.222083142434987,0.0490496362477704,0.000129315736325516
6616,ABI2,6.79382976173055e-05,-0.0923375079911924,-0.0132391432292595,-0.171435872753125,0.000129401441986473
6617,SRD5A3,6.79288391688202e-05,-0.0357306461222382,0.0371458661785043,-0.108607158422981,0.000129401441986473
6618,TRGJP2,6.79449970696981e-05,0.0321442869589712,0.0474320186526903,0.0168565552652522,0.000129401441986473
6619,PKN1,6.82203379346213e-05,0.155634450834017,0.238574553668883,0.072694347999152,0.000129906200230845
6620,NDUFS7,6.83515151123859e-05,-0.0401742725687062,0.0326743048094793,-0.113022849946892,0.000130136328772887
6621,RHOBTB3,6.85870124299447e-05,0.0865819712521155,0.150580365922177,0.0225835765820543,0.000130564975784175
6622,PEBP1,6.89073078429796e-05,-0.101531763814934,-0.0173463006677722,-0.185717226962096,0.000131154893997722
6623,NUSAP1,6.90465800634985e-05,-0.075605922523369,-0.0342801108041057,-0.116931734242632,0.000131400135153304
6624,TOMM7,6.93003246023807e-05,-0.0105877315707503,0.0689055136890101,-0.0900809768305107,0.000131863117646197
6625,PLPP5,6.93144549931065e-05,0.113660767451096,0.185127073837783,0.0421944610644085,0.000131870096714432
6626,ARMH1,6.94123243776018e-05,-0.0243006661647842,0.0368468601949084,-0.0854481925244767,0.000132036362278191
6627,HEBP1,6.95850902019832e-05,-0.0947437275505978,-0.0150141423273924,-0.174473312773803,0.000132330065273456
6628,MAN1A2,6.95982230004556e-05,0.0646317002659576,0.11874379414631,0.0105196063856048,0.000132330065273456
6629,NUTF2,6.95941155984576e-05,0.0132510689590192,0.0932173413977292,-0.0667152034796908,0.000132330065273456
6630,ADRM1,6.96533858078892e-05,0.140526828673631,0.209142585071429,0.0719110722758336,0.000132414973562992
6631,LINS1,6.99660782697738e-05,-0.0662476673417409,-0.0264465388575717,-0.10604879582591,0.000132989360656346
6632,PPP3CC,7.00378610347041e-05,0.0269528770296387,0.0554011245115652,-0.00149537045228778,0.000133105729867523
6633,TPGS2,7.02194114348918e-05,-0.0293175134773939,0.0508994101656877,-0.109534437120475,0.000133430644011062
6634,RBM48,7.03788787622431e-05,0.0368430441807952,0.0898622284929521,-0.0161761401313617,0.000133713504359257
6635,SYNGR1,7.05823794636353e-05,0.0688826292991965,0.137292709616023,0.000472548982370258,0.000134079926263701
6636,TUBB2A,7.06165964487516e-05,0.0465711253727843,0.0673027843406695,0.0258394664048991,0.000134124710916224
6637,ADH5,7.0635254069579e-05,-0.0825332742503674,-0.0334692615486335,-0.131597286952101,0.000134135928856153
6638,TMEM141,7.06437873490278e-05,-0.0166604532608907,0.0364700984411839,-0.0697910049629653,0.000134135928856153
6639,ODR4,7.06916516845877e-05,0.129662651401226,0.199519202342648,0.0598061004598043,0.000134206594040148
6640,ELAPOR2,7.0902306761093e-05,-0.0628820801680973,-0.00020663191729621,-0.125557528418898,0.000134586246147111
6641,UBA52,7.11530092604797e-05,0.0157523672990103,0.0950707175801429,-0.0635659829821223,0.000135041790200133
6642,SCFD1,7.11789274344064e-05,0.025104215885819,0.100253722187495,-0.0500452904158566,0.00013507064158134
6643,PARL,7.12180883662744e-05,-0.0474102050359053,0.028427686601471,-0.123248096673282,0.000135124610231601
6644,ATP6V1A,7.19037050190049e-05,-0.0785122782554392,-0.0208741323250484,-0.13615042418583,0.000136404921441833
6645,BRD7,7.19810804091842e-05,-0.0944703792868616,-0.013950638272258,-0.174990120301465,0.000136531156881468
6646,ZFYVE16,7.23739000385793e-05,0.0311246702097547,0.0851312982085879,-0.0228819577890786,0.000137255587734916
6647,SGF29,7.24703180078999e-05,-0.103155453837626,-0.0491250119411373,-0.157185895734116,0.000137417765634357
6648,RAB11FIP2,7.31834723941905e-05,0.157185342038734,0.236550763733888,0.0778199203435799,0.000138749170586098
6649,SETD6,7.32014569238806e-05,0.0156028441977782,0.0620651610989663,-0.0308594727034098,0.000138762394806526
6650,TET3,7.37257305663088e-05,0.099192358154063,0.161786751093786,0.0365979652143399,0.000139735204219211
6651,PPDPF,7.37994244870704e-05,0.0283202632277343,0.103132360834809,-0.0464918343793405,0.000139853848479181
6652,TCP11L2,7.39017494554744e-05,-0.0711759498953627,0.0138398004049725,-0.156191700195698,0.000140026706274323
6653,EARS2,7.40316150747415e-05,-0.0495503604854832,-0.0131947053281204,-0.085906015642846,0.000140251687419516
6654,SERPINB8,7.40679926155836e-05,0.0498006141114286,0.0829956609954121,0.0166055672274451,0.000140299515919269
6655,STEEP1,7.41925993301557e-05,-0.0304294244782955,0.02951364294937,-0.0903724919059609,0.000140493317601755
6656,UBR2,7.41912044931522e-05,0.180308610330609,0.26619781436336,0.094419406297859,0.000140493317601755
6657,ATOSA,7.47004462326265e-05,-0.0965471533616498,-0.0161107827347162,-0.176983523988583,0.000141433742574136
6658,CDC26,7.4735090124259e-05,-0.0774269361437708,-0.0341562020931383,-0.120697670194403,0.00014147808289669
6659,CNTLN,7.48161618002355e-05,-0.0148492188149816,0.0350478868995801,-0.0647463245295432,0.000141610287329955
6660,FER,7.50834048909655e-05,0.104849381475603,0.179410805624124,0.0302879573270809,0.000142094780066926
6661,RAP1GDS1,7.51659743219266e-05,-0.0967733946923391,-0.0397902996893412,-0.153756489695337,0.000142229686286378
6662,CA3,7.52184709164752e-05,-0.0625896153844319,-0.0301354024414109,-0.095043828327453,0.00014230765647422
6663,EXOC6,7.52914720564186e-05,0.102496026167893,0.184798869233229,0.020193183102557,0.000142424390484632
6664,TERF2,7.55420871005792e-05,0.157117341417301,0.242656586833011,0.0715780960015911,0.000142877020680627
6665,SSR1,7.5863882435033e-05,0.00265550033114022,0.0317646847449384,-0.0264536840826579,0.000143464122162214
6666,LTBR,7.6012322045779e-05,0.0633425373239176,0.144454221275933,-0.0177691466280981,0.000143723268386588
6667,PAPOLG,7.60261830855052e-05,-0.0618228173555091,-0.0164824480998646,-0.107163186611154,0.000143727915345689
6668,GATAD2B,7.60416514598225e-05,-0.0180352234564634,0.0683654123635118,-0.104435859276439,0.000143735599130114
6669,U2SURP,7.61580563782405e-05,0.0738613109925172,0.1550366795689,-0.00731405758386575,0.000143934044473136
6670,CPEB3,7.61847927754617e-05,0.0195760933931531,0.05402556654035,-0.0148733797540439,0.000143962987727424
6671,CAMKK1,7.65367938989147e-05,0.0454043516204825,0.0706841344669156,0.0201245687740493,0.000144606468340866
6672,IRAK1BP1,7.68283984294087e-05,-0.0615856852311937,-0.0281750287805958,-0.0949963416817915,0.000145135661541407
6673,SDK1,7.69092937295074e-05,NA,NA,NA,0.000145266707353021
6674,STK36,7.72069801005418e-05,-0.0183590488045464,0.0229299441547119,-0.0596480417638048,0.000145807128736474
6675,SRPRB,7.72491264946022e-05,-0.0785846136104642,-0.0285821675615163,-0.128587059659412,0.000145864867466362
6676,GGT5,7.74293672124106e-05,0.0217037933938285,0.0337111136715171,0.00969647311613991,0.000146161411464014
6677,TRPM4,7.74239513266913e-05,-0.0350359551483379,-0.0153448957212749,-0.0547270145754009,0.000146161411464014
6678,ATF6,7.77079734251433e-05,-0.0179765835182156,0.0578855001962391,-0.0938386672326703,0.000146665363439728
6679,HDAC3,7.79389938780409e-05,-0.0718202984300998,-0.001683728005303,-0.141956868854897,0.000147079365000573
6680,MTM1,7.83942407131431e-05,0.0532898961873053,0.105047020899055,0.00153277147555553,0.000147916318854559
6681,TMEM170B,7.86644982770854e-05,-0.0708047803064031,-0.0274059947564939,-0.114203565856312,0.000148404031774343
6682,PPWD1,7.87293342336855e-05,-0.0511034791974792,0.0202305216376967,-0.122437480032655,0.000148504119826605
6683,ZFP30,7.87615395744841e-05,-0.0782396028138115,-0.0283769600829187,-0.128102245544704,0.000148542637258237
6684,ACBD4,7.88433419977667e-05,-0.0534026726683603,-0.0152513158768712,-0.0915540294598494,0.000148674668243544
6685,EEF2K,7.8870517693084e-05,0.063747068500619,0.129299521916567,-0.00180538491532868,0.000148703665669952
6686,NOLC1,7.92848036197347e-05,0.0927088121271306,0.154515737103587,0.0309018871506747,0.00014946240873813
6687,CLDND1,7.94329356436059e-05,0.141286739248165,0.225060078378002,0.0575134001183287,0.000149719264371468
6688,RASSF7,7.9722618518596e-05,0.0164852098133286,0.054332310106238,-0.0213618904795809,0.000150242805593359
6689,MSRB1,7.978859665994e-05,-0.0596997828365751,-0.0283392589384946,-0.0910603067346557,0.000150344666213467
6690,RBM18,8.02798539573937e-05,0.041415775373952,0.0925338156868503,-0.00970226493894636,0.000151247724854857
6691,ANKRD16,8.05681947000603e-05,-0.0745494075897627,-0.0330608943423612,-0.116037920837164,0.000151768274697289
6692,ENSG00000239920,8.09922707234545e-05,-0.0019388547388916,0.0307095265404207,-0.0345872360182039,0.000152544318619011
6693,ASL,8.10169451752507e-05,-0.0164665926250729,0.0284376435381847,-0.0613708287883306,0.000152567992976074
6694,INTS13,8.10915450214988e-05,-0.04782828748288,0.015507542290036,-0.111164117255796,0.000152685663796082
6695,ELP6,8.12709248201878e-05,-0.0829657618324815,-0.0297551709467952,-0.136176352718168,0.000153000558093151
6696,USP51,8.15663957051927e-05,-0.0774043438452273,-0.0383082657522948,-0.11650042193816,0.000153533878654159
6697,ANKRD46,8.17121501938079e-05,-0.0378688867206127,-0.00441449643248367,-0.0713232770087417,0.000153785268186166
6698,NBN,8.18502765448233e-05,-0.0633813412595551,0.0168940714960611,-0.143656754015171,0.00015402222836234
6699,FKBP3,8.25450763651366e-05,-0.0329854809396203,0.0228698366936093,-0.0888407985728498,0.000155283304851669
6700,TMEM60,8.2544494230652e-05,-0.058657128768689,-0.0241377346223473,-0.0931765229150307,0.000155283304851669
6701,ARID4A,8.25912805483963e-05,0.0171401576687229,0.101292125573802,-0.0670118102363564,0.000155347037760332
6702,MARCHF3,8.33307007688567e-05,-0.0617097958715809,-0.0311888664103266,-0.0922307253328352,0.000156714436360888
6703,OSBPL1A,8.36012213393809e-05,-0.00947451303484534,0.0354901018841891,-0.0544391279538797,0.00015719973053283
6704,ATP6V0A1,8.40399321451804e-05,-0.0329779870101521,0.0237406268966876,-0.0896966009169919,0.000158001089611852
6705,SEMA4F,8.40648302694643e-05,-0.0219180576100628,-0.00745881181229954,-0.036377303407826,0.000158024328220183
6706,ZNF639,8.41785188338743e-05,-0.117460932011336,-0.0311288850791467,-0.203792978943525,0.000158214442496593
6707,TBCK,8.47386084123501e-05,-0.0987804859433868,-0.0342911764863826,-0.163269795400391,0.000159243390551552
6708,SAE1,8.49805100325734e-05,0.00992030360767149,0.0628263622810494,-0.0429857550657065,0.000159674172398711
6709,SLC26A6,8.50877987477656e-05,-0.046415121122409,-0.0187928855967199,-0.0740373566480981,0.000159851932540891
6710,TUT7,8.51349387797565e-05,0.197431509775762,0.290427738421611,0.104435281129914,0.000159916656986595
6711,PTRHD1,8.56957750144243e-05,0.0224302743350815,0.0972772029961396,-0.0524166543259766,0.000160946140408554
6712,ZFYVE9,8.60883744884954e-05,0.0757696746843164,0.136461889287272,0.0150774600813612,0.000161659396908968
6713,VASH1,8.63962702356841e-05,-0.0986354883301724,-0.0508478068889972,-0.146423169771348,0.000162213405340468
6714,PCIF1,8.68618419467596e-05,-0.0658778387018848,0.0201597482004539,-0.151915425604224,0.000163063249314411
6715,MIGA1,8.71916198651483e-05,0.0344785832266327,0.0905508783193777,-0.0215937118661123,0.00016365795633363
6716,CASC3,8.72380735988481e-05,-0.0617407682749957,0.0205628032377929,-0.144044339787784,0.000163720768260852
6717,USP24,8.72531007270959e-05,-0.0303020094170114,0.0545533400661452,-0.115157358900168,0.000163724591568307
6718,NHLRC1,8.74881731693282e-05,-0.0389009744238761,-0.0179743559954378,-0.0598275928523144,0.000164141252549302
6719,ARFRP1,8.77729760805667e-05,-0.0254709083276571,0.0368094665229955,-0.0877512831783097,0.000164651077618613
6720,DNAJC9,8.78442618249664e-05,-0.0196975290736531,0.0186621419713515,-0.0580572001186576,0.000164749061246284
6721,KLHL21,8.78513520022435e-05,-0.0860212045820919,-0.0302983685910919,-0.141744040573092,0.000164749061246284
6722,EGR2,8.78923272563574e-05,0.0323301614091588,0.0533040703070284,0.0113562525112892,0.000164801382436645
6723,UBQLN3,8.79801999123325e-05,-0.0394117730099737,-0.0184816486277922,-0.0603418973921553,0.000164941609355204
6724,NUP155,8.8006140116731e-05,0.0121583393686067,0.0630544409395143,-0.0387377622023009,0.000164958327374898
6725,SIRT1,8.80152928908435e-05,-0.012263195910547,0.0419838593913179,-0.0665102512124119,0.000164958327374898
6726,ACSF2,8.82579704568064e-05,-0.0247541904845384,0.0147969540812716,-0.0643053350503483,0.000165388560754919
6727,LRRC63,8.83364879773089e-05,-0.0546691142632808,-0.0251084648198059,-0.0842297637067558,0.000165511088816114
6728,UBE2C,8.87449960919046e-05,-0.0273886719479385,0.000922821605871479,-0.0557001655017484,0.000166251773297022
6729,SEC16B,8.92197833216567e-05,0.0482124886274349,0.0720798583190688,0.024345118935801,0.000167116384156065
6730,PVR,8.92743146851033e-05,-0.0556698009435528,-0.0265305961382739,-0.0848090057488317,0.000167193679389457
6731,DIXDC1,8.95922521769255e-05,0.0256451119201048,0.0436687371737937,0.00762148666641597,0.000167764187555782
6732,CHMP4A,8.96412502446135e-05,0.0520962692506057,0.117165910189773,-0.0129733716885618,0.000167831003874496
6733,CCDC134,8.99762059895144e-05,0.0484839225510104,0.102231170666136,-0.00526332556411545,0.000168433105642632
6734,PCDHGA5,9.03867645528103e-05,0.0778781306157022,0.123320783884318,0.032435477347086,0.000169176534069442
6735,REEP2,9.0600360704852e-05,-0.0248528770399249,-0.00938000794036859,-0.0403257461394812,0.000169551142735554
6736,SENP1,9.12809166342e-05,0.0210289561422793,0.0697214056218043,-0.0276634933372456,0.000170799387360074
6737,AAMP,9.13213054951114e-05,-0.103579578039206,-0.0197872601587361,-0.187371895919676,0.000170849596921535
6738,ELMO2,9.13456501260513e-05,0.0741571590001773,0.120453664147244,0.027860653853111,0.000170869779487793
6739,ATP5F1D,9.14732196727963e-05,-0.00650078197551796,0.0710846591831537,-0.0840862231341896,0.000171083018364138
6740,IGF2R,9.15912228900267e-05,-0.0369977139666625,-0.0162731301938648,-0.0577222977394602,0.000171278304644792
6741,ARHGAP11A,9.2051338457214e-05,-0.0399640377965634,0.0102333402186762,-0.0901614158118031,0.000172113198325875
6742,TMBIM4,9.21403057402859e-05,-0.0191305553999855,0.0543344021257059,-0.092595512925677,0.000172253991923845
6743,SLFN13,9.21600531470166e-05,-0.0531234046632511,-0.0251896342294037,-0.0810571750970986,0.000172265358129171
6744,RNPS1,9.2200645336798e-05,0.0439044277691996,0.125545996112428,-0.0377371405740285,0.000172315678206554
6745,PDLIM7,9.22469472042109e-05,0.118799068215705,0.182378818029829,0.0552193184015808,0.000172376652714881
6746,NCLN,9.23584120469631e-05,-0.0162739842438369,0.0578761751742381,-0.0904241436619119,0.000172559357462188
6747,BCLAF3,9.2844681057807e-05,0.00478302265024722,0.0600248290551861,-0.0504587837546917,0.000173442175789625
6748,GMPS,9.286025170546e-05,-0.0321353694325235,0.0537497208420432,-0.11802045970709,0.000173445556090044
6749,CDC40,9.29638345594079e-05,-0.0106924672595586,0.0567297622233113,-0.0781146967424285,0.000173613301346389
6750,TMEM102,9.30005357526348e-05,0.0291399765212409,0.0522961938082493,0.00598375923423243,0.000173656111500179
6751,SORD,9.31172918275929e-05,-0.0587847157451108,-0.00883838464021549,-0.108731046850006,0.000173848370048138
6752,SCNN1D,9.32982356461206e-05,0.0347826164443593,0.0645025952714283,0.0050626376172903,0.000174160391303866
6753,CPNE2,9.37989740708966e-05,-0.011471708955067,0.053376873315257,-0.076320291225391,0.000175069194312095
6754,EDRF1,9.38909443730008e-05,-0.0555000877543873,0.0163012484199131,-0.127301423928688,0.000175214904186749
6755,TMEM179B,9.39482152787087e-05,-0.128439566654315,-0.0610715552682929,-0.195807578040337,0.00017529582610997
6756,FAM89B,9.42682354962918e-05,0.0698785293283252,0.13374848400597,0.00600857465068078,0.000175866909442756
6757,KAT2B,9.43276732264696e-05,0.0679454246512258,0.111588740939067,0.0243021083633843,0.000175951752752171
6758,MAST4,9.46896744815541e-05,-0.11218717932207,-0.0432211666351933,-0.181153192008947,0.000176600866701022
6759,TEX30,9.48398623575945e-05,0.0891274064906546,0.142825429848817,0.0354293831324924,0.000176854804727788
6760,MMS19,9.49570786779704e-05,-0.0498733871281106,0.0177117427716124,-0.117458517027834,0.000177043626475099
