pcr_duplicate_count,likelihood
526,0.9754056603100998
527,0.9754056603100998
528,0.9754056603100998
529,0.9754056603100998
530,0.9754056603100998
531,0.9754056603100998
532,0.9754056603100998
533,0.9754056603100998
534,0.9754056603100998
535,0.9754056603100998
536,0.9754056603100998
537,0.9754056603100998
538,0.9754056603100998
539,0.9754056603100998
540,0.9754056603100998
541,0.9754056603100998
542,0.9754056603100998
543,0.9754056603100998
544,0.9754056603100998
545,0.9754056603100998
546,0.9754056603100998
547,0.9754056603100998
548,0.9754056603100998
549,0.9754056603100998
550,0.9754056603100998
551,0.9754056603100998
552,0.9754056603100998
553,0.9754056603100998
554,0.9754056603100998
555,0.9754056603100998
556,0.9754056603100998
557,0.9754056603100998
558,0.9754056603100998
559,0.9754056603100998
560,0.9754056603100998
561,0.9754056603100998
562,0.9754056603100998
563,0.9754056603100998
564,0.9754056603100998
565,0.9754056603100998
566,0.9754056603100998
567,0.9754056603100998
568,0.9754056603100998
569,0.9754056603100998
570,0.9754056603100998
571,0.9754056603100998
572,0.9754056603100998
573,0.9754056603100998
574,0.9754056603100998
575,0.9754056603100998
576,0.9754056603100998
577,0.9754056603100998
578,0.9754056603100998
579,0.9754056603100998
580,0.9754056603100998
581,0.9754056603100998
582,0.9754056603100998
583,0.9754056603100998
