,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
11615,BROX,0.700036362417028,0.0136626408163196,0.0664018348868215,-0.0390765532541823,0.813524823065437
11616,MT1E,0.700184797402755,NA,NA,NA,0.813627272326307
11617,ADARB2,0.700627563835848,-0.00561664672784982,0.00854968163618077,-0.0197829750918804,0.814071692920399
11618,FAM20C,0.700696538278408,0.00253936724636039,0.00876703763248404,-0.00368830313976326,0.814081758795141
11619,TIPARP,0.700930659518379,0.0184986160873151,0.0616765150322224,-0.0246792828575922,0.814283676923925
11620,NCKIPSD,0.70158017676926,0.00242220443034583,0.0186058614775553,-0.0137614526168636,0.814911681528413
11621,TTC32,0.701591987779056,-0.0127216673694501,0.03184561840934,-0.0572889531482403,0.814911681528413
11622,PEX3,0.70176496771375,0.0142016334385568,0.0497540829532185,-0.0213508160761049,0.815042465513698
11623,N6AMT1,0.702002029211597,-0.0104889088543296,0.01388059537611,-0.0348584130847693,0.815247646072282
11624,SLC35A4,0.702065842582444,-0.0131142842488375,0.0177480707283045,-0.0439766392259796,0.815251612455078
11625,ZNF268,0.702315550599484,-0.00889023242683262,0.0411164437448245,-0.0588969085984897,0.815471423827254
11626,ATP2A1,0.702409926396177,0.00238170025003072,0.0112233453111388,-0.0064599448110774,0.815507595108283
11627,BATF3,0.702527953468596,-0.00460019725658482,0.00646588031642728,-0.0156662748295969,0.815507595108283
11628,SMPD2,0.702502701515315,-0.00929553703918087,0.0188121459317339,-0.0374032200100956,0.815507595108283
11629,FSD1L,0.702952146440905,-0.00866820990036514,0.0126741482097781,-0.0300105680105084,0.815929836844039
11630,PROCA1,0.703494370970685,-0.00525731412044633,0.0145608343739122,-0.0250754626148048,0.816418796265352
11631,ZSCAN10,0.703443279416068,0.000717339782880026,0.00501003656175806,-0.003575356995998,0.816418796265352
11632,GTF2H1,0.703573664361015,0.0019895553752709,0.0304447460955197,-0.0264656353449779,0.81644062255373
11633,NBPF11,0.703784227155789,0.00974697527400986,0.0344729714130482,-0.0149790208650285,0.816614759576106
11634,ZNF569,0.703957251847868,0.00338256817079197,0.0278329739964974,-0.0210678376549134,0.816745314203414
11635,PRSS57,0.704263043594906,0.00158973066975721,0.0492597870912538,-0.0460803257517394,0.817029872148177
11636,PIBF1,0.704354645878336,0.00779065542696589,0.0464713329270522,-0.0308900220731204,0.817065916987434
11637,ALDH3A1,0.704511201298197,0.00139611008925885,0.00741544109924451,-0.00462322092072681,0.817159963769199
11638,WDR54,0.704556797921613,-0.00455357165072323,0.0351923923270666,-0.0442995356285131,0.817159963769199
11639,ZMYM1,0.704771147764347,-0.0117303433766565,0.0189730842678255,-0.0424337710211385,0.817338341139544
11640,ABCA3,0.705139393056995,-0.00964946841601974,0.0130282222237895,-0.032327159055829,0.817624905719725
11641,ECE1,0.705092718079081,-0.00629643507548758,0.0156576165883148,-0.0282504867392899,0.817624905719725
11642,GEMIN8,0.705525405070464,0.00127512369043228,0.0154889883777999,-0.0129387409969354,0.818002226218959
11643,SMG1,0.705655616346409,-0.0191573688333782,0.0263565029328596,-0.0646712405996159,0.818082926173996
11644,SP1,0.705725898045448,0.010132801947377,0.0602863019369044,-0.0400206980421505,0.818094140485869
11645,PDSS1,0.706066034914765,-0.00620485914883875,0.00847738681763348,-0.020887105115311,0.81834787388627
11646,PRKX,0.706064644537075,0.00484286167904259,0.0172533331787348,-0.00756760982064965,0.81834787388627
11647,CERS2,0.70637216091876,0.0221829102660653,0.0745147043391978,-0.0301488838070671,0.818632388433195
11648,TTK,0.70655952820841,-0.00351090672873566,0.00451919900792614,-0.0115410124653975,0.818779233495632
11649,RASSF7,0.706748995275163,-0.0100117275269809,0.015481557728936,-0.0355050127828978,0.818858192122244
11650,RNF103,0.706733292457456,0.0228161014359989,0.0763258742564243,-0.0306936713844266,0.818858192122244
11651,MYDGF,0.707029576671996,-0.0196694208636197,0.0265418583229481,-0.0658807000501874,0.818972387017816
11652,POU6F1,0.707022478371367,-0.00344084567823528,0.00884687812538492,-0.0157285694818555,0.818972387017816
11653,PPARA,0.706909695305782,0.00593641328370983,0.0266105214360632,-0.0147376948686436,0.818972387017816
11654,ANAPC10,0.707683728263969,-0.0140902160366914,0.0195100720946119,-0.0476905041679947,0.819189106552959
11655,COQ5,0.707762264118874,-0.0106567698430446,0.0149135569291237,-0.0362270966152128,0.819189106552959
11656,CSNK1D,0.707730432555285,-0.0080175096525581,0.0401190980163359,-0.0561541173214521,0.819189106552959
11657,GTSE1,0.707713674031578,0.000867525949545565,0.00676092858373218,-0.00502587668464105,0.819189106552959
11658,JAG2,0.70787054100823,-0.0014177948968196,0.00177842576257539,-0.0046140155562146,0.819189106552959
